id,source,destination,mode,distance_km,travel_time_min,co2_kg,cost_rs,aqi
3e6ff30d-eb69-44cf-8f19-9b23fca557f7,Mumbai,Mumbai,bus,1.34,3.62,0.083,2.86,112
8be8c6ef-6fe6-499c-9c6b-2136af944558,Mumbai Suburban,Mumbai,auto,30.72,63.94,3.1863,299.02,179
90a665d6-0dc4-4a96-8658-6261a305e9f1,Navi Mumbai,South Mumbai,auto,10.96,31.18,0.8585,92.34,208
00ae66c1-970e-4c2f-8074-8da6fe1ef802,Mumbai,Navi Mumbai,walking,39.77,415.01,0.0,0.0,218
e0918f8c-d20b-4057-8e48-0befc4960989,Mumbai,Mumbai Suburban,car,45.25,94.07,6.4945,561.27,114
4c587447-7196-4f90-b621-c793d9cdd90f,South Mumbai,Navi Mumbai,car,22.78,44.38,1.9265,222.29,176
5e624a1c-189e-4ef0-b6c7-9666c0003ec1,Mumbai,Mumbai,car,31.01,65.95,3.1908,336.9,134
5990b089-bc7e-4428-a2ad-92321fd5c489,Mumbai,South Mumbai,ev,20.36,38.77,0.8574,106.19,179
9d4762f1-7e46-4297-b84a-d92eebb12719,Mumbai,Mumbai,auto,27.24,57.1,2.1171,266.88,198
d5f2b377-2eb9-499f-9357-d1ae7a5f098c,Navi Mumbai,Mumbai,walking,2.69,42.8,0.0,0.0,257
803800fd-5f52-4ecc-b748-1bc1e63ac6a6,Mumbai,South Mumbai,train,20.99,33.22,1.2011,74.88,133
2884864f-44d2-456f-9402-d01f458ba153,South Mumbai,South Mumbai,car,38.56,86.36,4.1486,411.75,155
9f8d9064-be27-4d24-981a-bc1b45a75a67,Mumbai Suburban,Mumbai,auto,9.04,20.41,1.3136,83.04,110
4a7acf47-181b-4f20-8020-064c6ee42456,Mumbai,Mumbai,car,25.58,45.7,2.863,232.23,174
04ea5f88-ba76-4d73-85d5-78ef6c2987a6,Navi Mumbai,Navi Mumbai,car,35.85,71.73,3.0309,461.33,218
10601eb2-c5e5-4117-aac7-2257a67bcc3d,Mumbai Suburban,South Mumbai,walking,31.52,315.99,0.0,0.0,136
9a1561a1-d9f4-454a-8b9a-835133b01fb5,Mumbai,Mumbai,auto,9.61,25.58,0.7871,62.08,183
4afa4e83-1b81-4a98-bea5-0f644edca796,Mumbai,South Mumbai,train,29.55,38.24,1.2421,112.03,161
b4b2d0da-016d-43b7-b494-a18a30d1a213,Navi Mumbai,Navi Mumbai,walking,49.94,772.72,0.0,0.0,126
9c814c8e-145b-47a7-a109-edcc908d9d66,South Mumbai,South Mumbai,auto,49.93,97.35,4.2743,415.51,187
9f13aa09-51a8-406a-879d-529ed3a524d7,Mumbai,Mumbai,ev,22.86,42.77,1.0995,165.96,234
904f5125-4230-4795-91a5-2e59ef62dac0,Mumbai,Mumbai,walking,14.86,211.02,0.0,0.0,73
ccd9b69a-ca3f-4be9-b66c-c11ce248d0f2,Mumbai,Navi Mumbai,ev,18.34,47.24,0.7758,94.28,145
06ff7e29-de05-4ff3-a046-c676496e5783,Mumbai,Mumbai Suburban,train,24.29,29.36,1.0465,85.95,203
597de207-f62f-4e48-8e37-2849d92bfd14,Navi Mumbai,South Mumbai,train,48.3,77.41,2.6263,149.09,112
98603103-cc44-4a84-bc8b-2aa3e11156d0,Navi Mumbai,Mumbai,ev,23.75,39.51,1.2266,121.05,264
d36939c0-5c28-4577-85ba-5f8eebdef5c2,Navi Mumbai,South Mumbai,car,6.59,11.27,1.0163,72.0,99
75b8fbcc-df29-4b3b-8052-8750325390e6,Mumbai Suburban,Navi Mumbai,train,30.04,29.38,1.9688,79.82,206
c12c953b-e8c2-4a8e-8f07-27a0191c53d0,Mumbai,Navi Mumbai,auto,22.07,45.03,1.5986,198.52,140
bf25cdcc-7df8-4060-9c47-ad76cab5deb3,South Mumbai,Mumbai,auto,8.79,16.7,0.6915,83.16,173
8af2007d-1e7c-4a82-8e3c-9a5bbb1675e6,Navi Mumbai,Mumbai,train,27.0,35.36,2.3366,60.1,232
8ee53d40-c80d-41d9-a7ef-324db9684600,Mumbai,Navi Mumbai,bus,28.64,94.89,2.8511,67.14,103
43dc3c77-2389-41cb-b4fb-167786a4baf5,South Mumbai,Mumbai,bus,12.9,33.63,1.3073,22.7,70
48e41181-80bf-4cc2-9458-9c6620ac912d,Mumbai,South Mumbai,car,3.98,10.6,0.4361,39.78,131
2e1c17cd-cf0e-4406-a05d-272d372800b6,Mumbai,Navi Mumbai,auto,32.39,65.29,2.9829,308.45,173
54f01867-c120-448f-ad4a-ef04e3aea5c6,South Mumbai,Mumbai,walking,34.98,543.84,0.0,0.0,195
7b01457f-c104-491b-8f28-e305e1fbafc1,Mumbai Suburban,Mumbai,auto,45.48,48.82,5.1728,279.41,116
3c7e7973-9cd9-4ba2-9216-80eeb3c862fb,Mumbai,Mumbai,walking,39.28,407.37,0.0,0.0,209
01c0dff9-5299-4c53-ac67-420b9b956387,Mumbai,Mumbai,ev,36.66,59.97,1.0854,207.05,162
a29eca71-0323-47a5-80e0-e98f740b8a09,Navi Mumbai,Mumbai,train,44.42,47.62,2.3431,135.64,202
3cf30da5-d54e-489a-aa58-8018000e5c18,Mumbai,Mumbai Suburban,walking,23.95,318.8,0.0,0.0,131
1f48dd22-4e2e-409e-ad98-a815e3aa47f8,Navi Mumbai,Mumbai,train,36.64,34.94,1.5062,122.27,108
1003b43d-b335-447f-8332-30e6c92eac82,Mumbai,Mumbai Suburban,bus,37.89,117.74,3.426,61.2,229
20abc522-2ad0-449b-b91f-9cdc2a32215c,Navi Mumbai,Navi Mumbai,car,35.83,70.04,4.1788,395.24,119
5e68fc38-6923-4c8f-87af-9c8c1f770e62,Navi Mumbai,Mumbai,bus,1.79,5.21,0.1454,3.39,172
75186b06-a261-4cb9-80ec-54a4e0959513,Navi Mumbai,Mumbai,ev,48.21,132.97,2.0517,288.62,217
34b23aa4-5a45-4f53-8bd1-eb3083dc474d,Mumbai,Navi Mumbai,auto,43.03,122.91,5.5259,349.62,244
b71a4de0-c4db-4132-9de3-a80e00cb3a1d,Navi Mumbai,Mumbai,walking,42.03,513.24,0.0,0.0,145
02d3b578-dc6e-4dd9-863d-0e3741310f7e,South Mumbai,Mumbai Suburban,auto,35.99,68.86,3.4937,247.0,124
517ca37c-a8d5-4376-8744-2978aaa6dc44,Mumbai,Mumbai,bus,18.74,54.58,1.3518,41.62,124
ccf2982b-abd7-41a6-ab0f-d6f4cd96f653,Mumbai Suburban,Mumbai,train,10.77,9.08,0.7508,36.2,267
dc1bf175-6d24-40b7-9f0b-6cda313c8f27,Mumbai,South Mumbai,bus,10.88,36.71,0.9622,23.01,164
6d4b49a5-5373-4438-8351-e7c0e449156a,Mumbai Suburban,Mumbai,car,14.09,25.14,1.3196,137.28,273
c5704300-723c-480e-a8ae-eba9f88d3b53,South Mumbai,Mumbai,auto,7.78,20.58,0.9053,74.52,80
3b9d9abe-0027-43d7-91dd-1bec75261d19,Mumbai,Mumbai Suburban,car,14.66,28.16,1.4836,147.23,238
5db28f9a-8320-4cce-9c65-791e428d8a8f,Mumbai,Mumbai,ev,35.25,96.96,1.7311,230.74,111
e8614fc5-8af9-408c-a6f1-d7afd92016d2,Mumbai Suburban,Mumbai,bus,11.68,35.54,0.9994,23.48,160
c152b97c-5888-4cac-9e7a-92ae674c8f59,Navi Mumbai,Navi Mumbai,car,15.17,23.05,1.5656,149.39,202
79e222da-9663-477a-9fd0-22c391ca9eee,Mumbai,Mumbai,auto,20.52,49.75,1.6198,192.83,71
9bab9537-c443-4a02-a2ab-e554c85eda71,Mumbai,Mumbai,bus,33.65,65.83,2.2674,77.95,197
24a7883d-2853-4df4-bccc-42388c89d66d,Mumbai,Mumbai,ev,44.9,105.43,2.166,251.0,195
7da37a0e-f12a-4c47-8417-2048c642633a,Mumbai,South Mumbai,auto,27.33,51.82,3.133,214.56,169
c099c79b-52a2-438b-95a0-d423d4ed1e77,South Mumbai,Mumbai,walking,29.67,303.78,0.0,0.0,172
a1eaca43-4c43-4050-9d9c-bc498a34d68f,Navi Mumbai,Mumbai,auto,27.13,69.29,2.6951,193.2,246
04cd171b-7784-4979-88be-d6153970c671,Mumbai,Mumbai,train,18.53,16.93,1.3126,68.72,193
34ec699f-905b-4ab2-81d1-294816564a77,Mumbai Suburban,Mumbai,walking,8.92,122.66,0.0,0.0,172
519be262-066c-43eb-8e13-9984046bdb26,Mumbai,Navi Mumbai,walking,43.66,538.63,0.0,0.0,261
769a69dc-4aa2-40db-99e6-e24f32d2c9a5,Mumbai,Navi Mumbai,bus,32.0,61.43,2.4029,64.41,119
0160fe44-7c6d-41ed-b55a-815b6fde183f,Mumbai,South Mumbai,walking,1.12,10.7,0.0,0.0,189
2d8227d6-f931-4a2b-ac4b-5b1544bd1ab5,Navi Mumbai,Navi Mumbai,train,13.33,17.57,0.8543,47.04,202
80570d69-cb7c-4b21-a20e-8c856ae0feda,Navi Mumbai,Navi Mumbai,ev,41.88,66.29,1.337,193.7,257
1c0782a4-0082-46a9-a19d-499af6bbfc75,South Mumbai,Mumbai,bus,21.22,44.37,1.3902,50.48,102
99265d92-e2c8-464b-8e88-e70ffd554c35,Mumbai Suburban,Navi Mumbai,train,40.26,44.19,1.7968,125.03,86
93094e7c-57fd-478c-9737-36877e807c94,Mumbai,Mumbai,train,49.91,63.48,3.016,187.33,302
50876ae3-4674-4e74-84bf-faa1693f6a0b,Mumbai,Navi Mumbai,walking,15.31,183.41,0.0,0.0,81
687e37bc-b867-4e84-ac72-bb4dc8247d87,South Mumbai,Navi Mumbai,train,15.12,23.57,0.936,58.92,193
55fc91c9-da47-47a1-be98-5342713f9c6b,Mumbai,South Mumbai,car,8.16,13.41,0.8514,77.16,115
66018252-1037-4fa0-b190-a54912966e5a,Mumbai,Navi Mumbai,ev,11.8,28.49,0.4559,82.81,175
4b262365-0028-4d22-aadb-0ab4c55abd7b,South Mumbai,Mumbai,walking,23.47,328.53,0.0,0.0,106
d950b3b8-e98a-41f6-ba8f-c771af5609a9,Navi Mumbai,Navi Mumbai,auto,42.14,88.11,4.1015,271.71,119
5b5ab723-3533-4c13-a32a-bdab5f38028a,Mumbai,Mumbai,car,9.29,14.27,1.1712,108.9,136
b974d465-2239-4d6e-9754-23aa280daf31,Mumbai,Mumbai,train,26.73,39.07,1.8814,97.67,138
8126e5c6-9f7b-4881-8120-fc0cd937985c,South Mumbai,Navi Mumbai,ev,20.8,37.71,0.6894,118.94,100
4c28dc99-b849-47f3-ac47-60573b4288fd,Mumbai Suburban,Mumbai,walking,24.01,323.8,0.0,0.0,238
5503c305-68cf-43f2-8af3-dc9496dee5fe,Mumbai,Mumbai,bus,45.49,132.05,3.6397,90.9,180
44fa7b24-7104-44d9-9cbd-389a056d244a,Mumbai,Mumbai,car,45.62,86.84,7.0306,382.02,94
1e09ea67-c1f1-4c36-8589-376c027d401c,Mumbai,South Mumbai,walking,48.11,483.66,0.0,0.0,158
87d75254-15d5-48d1-a34c-91b19807c432,Mumbai,Mumbai,auto,8.33,21.22,0.9512,85.22,152
d556f515-4fe6-460b-a96b-e2d0861cca61,South Mumbai,Mumbai,train,35.08,71.46,1.4755,84.04,148
fb85a543-c652-4d78-bb68-52bbac2ff5eb,South Mumbai,Navi Mumbai,ev,49.98,84.6,2.4553,385.69,90
7b35441e-3774-4c8c-8865-f48bb5822790,Mumbai,Mumbai Suburban,car,16.67,18.95,1.7185,199.7,164
4646eea9-b1d7-44ca-9426-175c39a24060,Mumbai,Mumbai,auto,22.45,42.56,1.7904,158.47,289
5a1781c2-771a-41c1-a162-3bd51af514d8,Mumbai Suburban,Mumbai,bus,3.24,9.79,0.2506,6.63,179
0ca34cd6-b4cb-45ce-8344-5697e121c73b,Mumbai,Mumbai,bus,20.77,43.85,1.7094,41.92,107
3fe92905-e98a-43f1-a62f-f0a27fb0afcb,Mumbai,Mumbai Suburban,auto,9.61,22.95,0.704,56.22,173
2dedd24c-88fc-4750-84cd-bb0a7007bdf7,Mumbai,Mumbai,train,37.12,58.13,2.1224,91.45,113
6d741b86-40f5-4a1d-b7bf-f528c944945a,Navi Mumbai,Mumbai,walking,18.34,248.94,0.0,0.0,74
ba2e99a4-adec-4156-87b9-8afd844a21c1,Mumbai,Mumbai,bus,4.09,11.76,0.3864,8.21,225
3b2f8d66-c884-41eb-9ab9-8d9bfe4a5683,Mumbai Suburban,Mumbai Suburban,train,13.66,16.85,1.0316,35.8,153
a16d4a12-59e8-4243-af36-502b1918ace6,South Mumbai,Navi Mumbai,train,33.41,30.97,1.4508,103.68,138
a08cda2e-e343-4c84-9686-b08a4a2310c9,Navi Mumbai,Navi Mumbai,train,3.17,3.23,0.1487,7.45,268
6ea3f40b-06fb-4d49-aa0b-d1926784841b,Mumbai,South Mumbai,ev,3.58,5.82,0.1317,18.81,235
989d0f1f-3083-467f-b2c7-05194edcd601,South Mumbai,Mumbai,auto,47.66,135.24,5.8797,439.58,214
5d449074-e186-472c-ba4a-97cd50bfd3a5,South Mumbai,Navi Mumbai,ev,10.46,18.92,0.4909,69.46,173
8156c3bc-a57a-48cf-a8cd-6192c24de440,Mumbai Suburban,Mumbai Suburban,car,33.57,68.14,4.7706,293.72,115
ffa5b400-af41-4cc4-ab40-88c71988e52d,Mumbai,Mumbai,auto,22.36,38.32,1.2052,144.76,183
af49fb46-4478-4d8a-90f1-03347c7778d7,Mumbai,Navi Mumbai,auto,16.79,32.59,1.4722,124.16,210
5c8cffbc-164b-47f8-9cee-87fe3b3fc500,Mumbai,Mumbai,train,35.07,49.35,1.6167,84.61,195
e4c5b8b0-af3d-4a1e-9dbe-d8b2e2e39d5f,Mumbai,South Mumbai,ev,15.72,25.68,0.5717,112.18,269
ba4c325d-7b6c-45d3-90ef-c693583a9640,Mumbai Suburban,Mumbai,car,6.53,8.89,0.5613,47.53,196
6498f0b1-63a2-4c4d-ba29-b0dfdcc16ee4,Navi Mumbai,Mumbai,car,32.22,44.02,3.9847,411.77,90
fce5c024-0a90-41b0-911a-34e9df14f73d,Mumbai,Mumbai Suburban,walking,13.9,155.66,0.0,0.0,231
828c24ca-ea09-4235-bb39-2be3d1cde7d1,Navi Mumbai,Mumbai,car,47.96,99.19,4.557,598.3,89
630fada2-1dda-4504-a246-81bce9cd8f4f,Mumbai,Mumbai Suburban,car,18.29,30.78,2.6905,174.18,96
9d7b628d-a008-44fe-8251-94cd4cc41014,Mumbai,Mumbai,bus,34.68,94.58,3.0636,84.96,240
5521dc45-f7ae-4c83-84c3-ce3970ade11f,Navi Mumbai,Mumbai,auto,20.73,37.4,1.6552,140.44,158
57fb7718-199e-4566-97dc-b22c42672808,Mumbai Suburban,Navi Mumbai,car,44.02,91.74,6.3505,425.9,240
a70c4cc7-29a6-4c15-9ea3-4a28d845dd1d,Mumbai,Mumbai Suburban,walking,23.3,337.33,0.0,0.0,90
ad0d17ba-1552-46bc-b942-97c27a3e1a33,Mumbai,Mumbai,bus,39.42,76.84,3.1275,60.89,78
dcce4832-f03e-4e88-aba6-23751fa4c8f7,Mumbai Suburban,Mumbai,ev,29.35,58.86,1.0371,222.64,170
eb898d5a-6986-4ec9-8390-e72ec236ca05,South Mumbai,Mumbai,walking,5.57,67.65,0.0,0.0,167
a676519d-277b-4b46-b125-060ef2fc496f,South Mumbai,South Mumbai,car,47.8,65.73,6.1361,614.77,104
79c25844-fc9a-4152-855a-9baa73424745,Mumbai Suburban,South Mumbai,walking,1.47,14.91,0.0,0.0,235
4cea814e-69e4-4382-b56c-0808b1d44b66,Mumbai Suburban,Mumbai,car,16.16,23.63,2.0574,165.39,161
616d0573-49c0-4171-b7e6-cb3b3483be43,Navi Mumbai,Mumbai,bus,44.48,133.74,2.8627,77.24,155
d2a83ed9-9762-41c9-a1a3-b3c536808a1c,Mumbai,South Mumbai,walking,38.3,412.46,0.0,0.0,172
3fbf09de-1e40-44d9-8a94-8e21cdf07d16,Navi Mumbai,South Mumbai,ev,45.28,92.43,2.1107,256.59,94
cfee80c6-08b2-47b2-bb4d-5836640f8d92,Mumbai,Navi Mumbai,train,17.44,23.14,1.0977,51.18,270
385eec4c-0959-4306-8dbc-89d8dd1341a2,Mumbai Suburban,Mumbai Suburban,auto,20.17,34.15,1.9353,190.72,147
b92966d6-e87c-47d3-803f-d184d136b1bc,Mumbai,Mumbai,train,20.03,27.53,1.3419,56.71,160
24b98563-9367-4597-ba06-e013aa9f59bc,Navi Mumbai,Navi Mumbai,bus,19.54,48.1,1.4712,50.11,220
3e745426-db3b-4b94-b5f8-dde5a3083940,Mumbai,South Mumbai,ev,37.31,96.8,1.8217,170.66,248
bb5e40b1-cf1d-4af9-bc13-d9c29cf6b932,Mumbai,Mumbai,auto,10.64,10.76,1.0723,96.75,104
1e0f4eac-c10e-43bd-a668-f057ccbde31e,South Mumbai,Navi Mumbai,ev,7.83,21.09,0.3545,57.71,142
2844e369-4dfb-4e60-9b4c-c4e1ab2b7a1f,South Mumbai,Mumbai,auto,18.76,43.96,2.0019,152.67,69
42a02c47-b3b2-4586-a871-3e66f064d9d4,Mumbai,South Mumbai,walking,4.53,47.82,0.0,0.0,137
f65d5efb-5b7b-411c-8810-7df6308b791d,Mumbai,Mumbai,car,32.23,65.37,4.2315,254.18,165
71ca2e47-e1e4-48a4-922f-f0e81ff564db,South Mumbai,Mumbai,bus,12.62,30.09,0.8036,19.46,258
34cc10ff-1e21-41c2-8cd0-226c33b19a5a,Mumbai,South Mumbai,auto,7.16,13.29,0.8336,41.66,100
1a3540f1-86ea-412a-85c5-dc2785589754,Mumbai,Mumbai Suburban,walking,11.48,113.8,0.0,0.0,303
3d0c05f5-f2e4-42a5-a754-f8351dab03a8,Mumbai,Mumbai,bus,20.49,45.49,1.5595,32.55,195
275dec0a-88ec-41f5-ab42-a984de900122,South Mumbai,Mumbai,ev,27.39,42.71,0.7896,178.69,237
ede0ee05-963c-4b35-804b-1ebcd249faca,Mumbai,Navi Mumbai,auto,29.76,60.82,3.8158,305.78,64
a359fa1d-3408-4dd5-b8de-2eb684aa4685,Mumbai,Mumbai,car,47.7,73.3,5.0509,535.49,206
c2dba450-c7d7-4bbd-bcf3-42da36d6d499,South Mumbai,Mumbai,train,5.36,6.15,0.26,12.04,214
a8260412-6b0a-4ffd-a43b-decc49356bd5,Mumbai,Mumbai Suburban,car,29.17,58.29,3.3984,228.07,185
bfb3cf78-8e07-44b5-a72f-715dc7cdb125,Mumbai,Navi Mumbai,bus,34.12,73.17,3.054,83.05,272
99693726-f010-4702-9e04-a4a3bd6bf8f7,Navi Mumbai,Mumbai,ev,39.75,61.62,1.5217,237.33,196
c76bc868-4bff-48ed-bd78-f0f227ac7a88,South Mumbai,Mumbai Suburban,auto,49.54,81.87,4.4566,303.01,219
ab9cbc83-c102-490e-b369-1e04bb3f3513,Mumbai,Mumbai,auto,48.84,124.22,3.6564,275.21,281
394a67b2-1c03-44f7-bad6-5e8fd1bb93fb,Mumbai,Mumbai,ev,41.22,64.79,1.3906,295.09,273
56437a67-0e08-4a97-b5cc-eea1674db4d6,Mumbai,Mumbai,ev,9.74,20.99,0.386,65.52,140
fec5db1c-ba09-4c5a-9e26-82a40798e44f,Mumbai,Mumbai,bus,4.65,11.28,0.2831,10.58,130
2c1b1fe2-7d8e-4267-878b-5bcb7944872d,Mumbai,Mumbai Suburban,auto,10.93,31.61,1.5685,108.02,103
a304596c-c414-44fb-91ec-60b519f80a6b,Mumbai,Navi Mumbai,train,45.9,48.67,3.343,103.77,243
ee423d64-b87f-4691-b83c-f6d8b47bf411,Mumbai Suburban,Mumbai,auto,11.1,18.38,1.3736,95.0,234
8745982b-f1d9-40ff-a79f-dbcaaf4c454a,Mumbai,South Mumbai,ev,24.54,39.8,1.0184,114.04,150
607dfb79-9179-404f-8871-22aa1692347a,Mumbai Suburban,Mumbai Suburban,walking,37.37,471.94,0.0,0.0,85
64f055b2-a3f3-4558-a289-623dc4459a91,Mumbai,Navi Mumbai,walking,45.05,463.1,0.0,0.0,101
52be75db-7204-4957-b813-4c0f5c577609,Mumbai Suburban,Mumbai,auto,6.65,8.1,0.5978,61.61,188
4eb06e96-7a3a-427a-bff2-b7532b921798,Mumbai,Mumbai,ev,33.37,57.9,1.5091,191.51,220
3769e778-843f-43ea-9c46-66bd3a605f2a,Mumbai,South Mumbai,walking,24.53,386.64,0.0,0.0,110
edcd7e5f-2e4a-449a-b67d-93b980d55b8a,Mumbai Suburban,Mumbai Suburban,auto,1.88,5.61,0.2247,15.57,150
fd8fc896-a779-45a7-a799-e6f7f1728c2d,Mumbai,Navi Mumbai,walking,27.28,377.41,0.0,0.0,260
166ac90a-37a9-4d36-a49f-a50d6daf06b8,Mumbai,Mumbai,ev,17.93,35.43,0.8069,136.7,212
bd170258-0262-4c92-b30a-5df52fe294c5,Navi Mumbai,Mumbai,car,37.23,60.68,5.2006,284.32,225
54fbfc50-1c63-4099-8882-9e3a78d16848,Mumbai,Mumbai Suburban,auto,9.91,29.99,1.2522,86.37,115
86b66d2f-2d4d-4260-ae4c-4436e8bfcd5c,Mumbai,Mumbai,ev,44.86,119.17,1.3143,301.93,170
433c4920-59b8-4fbd-805e-896aa183443e,Navi Mumbai,Mumbai Suburban,train,24.79,26.05,1.8123,86.36,157
945b8c7a-9d57-43a6-bcf0-28371f903523,South Mumbai,Navi Mumbai,train,47.33,79.53,3.1161,182.76,187
1e290605-58bd-4198-bc18-01068744899f,Mumbai,South Mumbai,bus,13.23,24.58,1.1863,24.45,62
8fe8dc1f-45a8-4e70-ac09-e4dae79dfa5c,South Mumbai,Mumbai,ev,45.94,95.62,1.3475,208.19,212
e1469ff0-2a71-4f96-ac69-57c65400cc60,Mumbai,South Mumbai,walking,35.98,417.62,0.0,0.0,95
e6e32a1b-9632-4d9b-b1fa-e9ba764a6183,Navi Mumbai,Mumbai,car,44.93,65.72,5.1029,437.52,210
13db8370-929d-478b-ba9f-a427e3ec1f21,Mumbai,Mumbai Suburban,auto,12.36,22.27,1.5666,105.95,102
3d9f82ce-57e6-481b-929b-db400b8d537a,South Mumbai,Mumbai Suburban,auto,12.11,20.58,0.9293,91.28,110
b94905e0-fe1b-44a8-acf7-c0fac60b3edb,Mumbai,Navi Mumbai,auto,45.82,123.81,5.9554,387.9,157
f76ff64e-8dd5-4647-9b0d-70c708300533,Mumbai Suburban,Mumbai,train,22.44,22.73,1.483,83.66,163
9f23d439-ece9-4d6d-a177-c85f7f29b988,South Mumbai,Mumbai,bus,9.65,30.49,0.5993,22.72,110
966ee048-99c5-4eb8-9c50-7099bf72b50c,Mumbai,Mumbai,train,5.76,5.75,0.2765,19.12,225
526e8fbd-e87a-43f8-ad7f-4017147b9f05,Navi Mumbai,Mumbai,walking,6.98,74.37,0.0,0.0,120
9202eb5a-5a73-482b-960e-26cbbccaecf4,Mumbai Suburban,Mumbai,car,31.86,54.0,4.6467,365.85,160
35c8c462-c259-4f9a-b388-f1d73b4035eb,Navi Mumbai,Mumbai,bus,11.82,32.8,1.2133,22.04,158
679c4141-5aec-4988-b94a-05ce93694bd5,Mumbai,Mumbai,ev,12.31,25.98,0.577,79.95,186
057d9d01-dd03-475d-ade7-37c1577c8816,Mumbai,Navi Mumbai,train,33.81,32.42,1.9601,93.28,95
ecb84934-d22f-45e6-8aab-4a46f5d3198c,Mumbai Suburban,Navi Mumbai,train,9.07,8.36,0.3971,20.64,202
993e636c-6228-43c4-9f23-cea9ef23aec4,South Mumbai,Mumbai,train,41.31,50.06,5.3823,137.26,171
3bae1fa1-4ea5-4815-be79-0d07988a3e91,Mumbai,South Mumbai,bus,31.02,58.08,2.1305,61.75,105
8526fe1d-bf59-42d8-b83e-98dccc31d045,Mumbai Suburban,South Mumbai,ev,13.29,21.11,0.4795,59.29,148
81e988aa-a649-4864-87e1-488fe252030c,South Mumbai,Mumbai,walking,47.21,478.8,0.0,0.0,90
8af6cb89-c3be-41a7-9025-bf8845b24dcf,Mumbai Suburban,Mumbai Suburban,train,15.7,15.77,0.7926,48.12,167
26a8b7b4-d918-47e4-8d7b-cca342cf7131,Mumbai,Mumbai,bus,42.3,105.11,3.8017,70.97,235
c1674aa8-e8dd-48c1-bcc3-398ea53e543a,South Mumbai,South Mumbai,walking,49.68,577.24,0.0,0.0,115
be67634e-b261-4af9-a8bd-0760f7189ccc,Navi Mumbai,Mumbai,ev,48.27,94.24,1.6016,340.26,123
765519cf-5007-42d5-9505-53973dd0059f,Mumbai,Mumbai,train,47.83,73.92,2.3215,162.02,170
efab8603-78a5-42fe-92e4-c7eadd8589f7,Navi Mumbai,Mumbai,bus,32.4,84.1,3.2285,53.63,78
62365d09-acd4-49d5-b8a5-3252c75aebc8,South Mumbai,Mumbai,train,8.6,11.06,0.5559,31.88,208
39df5b01-c6f6-4d14-9d46-be82eaa922ef,Mumbai,South Mumbai,car,13.85,26.65,1.1924,128.66,235
eae7a963-3bae-48b5-937a-fd97265d887e,Mumbai,Mumbai,train,42.86,52.5,3.1439,126.94,215
310d44bd-1754-41a6-a489-982cdba13ae0,South Mumbai,Mumbai,bus,45.98,146.48,3.9308,100.78,128
d682e3c3-6a00-4a0a-bd3a-f1e41841b1bc,Navi Mumbai,Mumbai,train,2.73,2.83,0.1523,6.37,266
db256378-4eef-44c1-b060-f394d7d97a9d,Mumbai,South Mumbai,car,47.82,92.79,5.1965,621.66,299
1cf2d349-33df-4d94-9932-2d1737179f0e,Mumbai,Navi Mumbai,bus,2.41,5.5,0.1831,5.51,185
d08a8019-2fa3-476a-a9f3-d8923ceaa7d7,Mumbai Suburban,Mumbai Suburban,auto,47.32,94.88,6.0397,331.62,209
fc891fe6-3e44-43fb-a984-db1cb4f6bd29,Mumbai Suburban,Mumbai,ev,34.33,79.66,1.2031,264.2,175
a1b9f908-9994-4270-8234-abcf4f7ece38,Mumbai Suburban,South Mumbai,train,25.34,26.6,1.3722,81.84,216
9f393882-3468-4e2b-990c-45d11a6fd172,Navi Mumbai,Navi Mumbai,car,15.68,25.61,1.8184,119.3,177
9c89b5d7-b0af-4427-a319-7d5230c996c1,South Mumbai,Mumbai,ev,20.46,42.69,0.8673,127.25,169
08956f66-a8f2-40b4-88fe-23bb5bda6bcc,Mumbai,South Mumbai,car,18.56,26.81,3.2321,219.48,186
d747a0c4-94f0-4506-8cf8-03734d8a7770,South Mumbai,Mumbai,ev,11.99,20.78,0.5392,75.99,157
62480702-cf3d-45cd-afa3-ffe95d9698e7,South Mumbai,Mumbai Suburban,auto,23.05,56.64,2.7256,223.56,62
157b141d-d8b2-4952-8d72-c5ebee606e26,Mumbai Suburban,Mumbai Suburban,bus,44.51,82.54,3.0972,107.37,173
586baa60-265d-445a-8570-ddd6c4f2df7b,Navi Mumbai,Mumbai,ev,10.37,27.53,0.5137,72.94,137
b46f4635-a59d-42dd-9b81-4a42f9199896,South Mumbai,Mumbai,ev,19.1,37.09,0.8309,131.1,215
4a0ab362-d6a8-4739-96af-351430a11478,Mumbai,South Mumbai,walking,2.62,28.37,0.0,0.0,70
dd08951d-f8aa-4ac5-92ff-8d36caecb4b1,Navi Mumbai,Mumbai Suburban,car,5.56,8.04,0.6776,54.95,172
8b45bd99-0044-4791-95e2-8819f4da122c,Mumbai,South Mumbai,bus,3.05,8.2,0.4663,5.96,191
75f3604d-5156-4677-ad92-c1fc7ab0336d,Navi Mumbai,Navi Mumbai,train,32.42,37.79,2.298,70.48,112
e12447fe-3d39-4e16-b5dc-6b7e69f11767,Mumbai,South Mumbai,ev,21.0,33.46,0.7715,150.77,183
cd212e92-2170-4b12-a61d-b5440832f713,South Mumbai,Mumbai Suburban,auto,10.71,20.62,0.8748,69.63,137
2e6dba00-4373-4c40-a5aa-5a9b980d4c05,Mumbai,Mumbai,walking,30.06,422.84,0.0,0.0,105
