Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,Traffic Conditions,Temperature,Humidity,Wind Speed,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
Truck,Hybrid,5.854427714083993,22,122524,18.81376261692129,4.341004737624162,Highway,Free flow,-9.873984996235215,16.72585558496954,14.275157916270429,987.6476192761386,336.2249571146237,1.0754485404701506,0.05286501668381933,0.02010448858624449,0.0831538373679217,High
Bus,Electric,3.9643418180216266,21,88197,16.35468930742439,2.0930607064477504,City,Moderate,-6.034593383914185,80.45607572350478,7.690718345564987,1006.7482814919273,122.09213512547657,1.8345975709506903,0.15799050148135158,0.028962251915729154,0.03192267911369926,Low
Car,Hybrid,2.6174331348514577,3,158643,31.135892467311976,4.815651062333941,Highway,Heavy,16.2131738848084,78.61556185100005,17.910267595422873,1024.6049331941438,397.7708505057627,1.5752572485645047,0.040183847659157786,0.055703694402054076,0.09449131908905602,High
Car,Hybrid,1.3932980814172535,20,43937,54.49263878826815,2.9173618339507357,City,Heavy,21.61275454427855,72.58206850925089,2.8391904320000028,1028.6481707837806,354.28415573430874,0.3901781950218547,0.19102831280080854,0.056518605746455314,0.038611754250281294,High
Truck,Diesel,1.5864835094216598,7,190715,44.60595574787813,0.6919731782243155,City,Free flow,-5.3548312152893764,11.905076493791867,7.16964243054421,1000.9660328620721,178.09293565714313,1.5592019848590581,0.05518131064190021,0.013322144603042211,0.07390492677631492,Medium
Bus,Hybrid,1.9716480357464226,2,217610,106.87798696855164,2.7295235491697856,City,Heavy,23.257826195280657,98.75445874921394,13.956193424822674,981.4502397063113,428.89015810238925,0.8464351983647733,0.1648997914698151,0.025763282128244525,0.0656830694914822,High
Car,Petrol,2.10502663896955,1,238371,73.45312912876045,4.967725738621212,Highway,Free flow,20.856207862733793,94.2610603440034,17.459549017996302,1027.5880274635317,218.30338380724504,0.8505283203513081,0.10819749554963691,0.06914119576941614,0.012671756478973985,Medium
Bus,Petrol,5.223203500773916,18,76990,105.13732199542117,2.825858435496374,City,Moderate,36.99484910056313,37.0091482135417,6.451594592212954,991.5345273164271,298.732680932838,1.539837402524293,0.15043271725226362,0.041838756407696,0.08752019774573103,Medium
Car,Hybrid,3.7183584990691294,27,97309,63.24471899011186,0.009346725647813026,City,Free flow,32.0337745781135,57.731588443754525,11.224847990759399,1043.6730757612693,204.42182287614543,0.97339293952561,0.03621018735473568,0.04014688502680899,0.06681184516611749,Medium
Bus,Diesel,3.521632739146706,22,126822,10.784456482720795,4.665399517952096,Highway,Free flow,37.162093186948255,88.88869701419331,0.23679499661719117,1032.4572024259114,375.9651088284738,0.2376970937658588,0.049582716013632094,0.014212804745623735,0.06214228842410978,High
Bus,Hybrid,1.396798133719931,7,206840,55.59449388797218,1.1744720306409469,Rural,Free flow,38.305381157838305,49.464399052569206,7.416855915272471,1024.6916728385463,311.5274758141122,0.5688618093196259,0.0476659970032827,0.044890872981201986,0.059695791256129116,High
Truck,Electric,5.272726405417062,16,160111,98.64390562108379,3.442645265344783,City,Free flow,12.040426798981098,59.9163339944421,6.6187001334772555,974.1244132623601,261.6318821598436,1.7997800615263828,0.03551518588006409,0.015282238734665898,0.06986029762745331,Medium
Truck,Petrol,4.5586343766841155,12,37459,23.29245206005297,2.575400774777213,Highway,Heavy,14.395534063900538,60.32428591842331,16.849418128279613,986.2762005904657,59.1437410317592,1.2247033834819216,0.060347214237501286,0.03542997750737352,0.017422409164211436,Low
Bus,Electric,1.1518754818800083,6,138741,10.945713450317971,1.627168784204431,City,Heavy,4.081098414455051,64.92549677495604,1.4795338113924061,1034.898073156246,323.2330574728332,1.7382071023189,0.1695772080999607,0.020205066813560525,0.07817491223973154,High
Truck,Petrol,4.480742505594797,8,220821,39.53216860059121,1.4131976183819432,Rural,Moderate,15.421620129741846,57.550035911906775,1.2422914422120823,952.3139766499565,330.0584582661722,0.6797877181849048,0.1520419345899796,0.08540604841930817,0.037487053425582645,High
Motorcycle,Electric,3.6263987301817595,11,214888,46.66773967681675,4.643799312535524,Highway,Moderate,-2.4642650900394045,40.59442229335728,8.854040763885262,1028.1468746101862,131.55590945564347,1.4090134500761953,0.06821655142715553,0.02785316764929907,0.04794579779689103,Low
Truck,Diesel,1.224971797883247,28,84985,36.75092116870853,4.559629479599186,Rural,Free flow,23.5715480379099,53.94793648301231,8.147780082032419,990.4151558995845,199.53914004860746,1.5920544052268133,0.07947126645552355,0.02135946719123937,0.013717208140137846,Medium
Bus,Hybrid,3.183163335949014,13,166588,16.228894274946718,2.565674200268896,Highway,Moderate,-8.753373266748524,87.14426817966702,3.231198610866748,1029.9349076647884,445.45455997906816,0.44749310713496226,0.1495747765332377,0.08641123204932658,0.022387938244145204,High
Truck,Diesel,3.3204206930762448,13,193556,30.100783166605744,1.292475977675696,City,Heavy,1.7813878142774886,86.410334567355,5.266883900182895,1005.2391897644194,297.1245917566573,0.14430698369958447,0.1665086084417272,0.06596938535160082,0.08262632557870735,Medium
Bus,Electric,1.662027608849034,14,219684,81.87388855225323,0.5117101608599889,Rural,Heavy,0.40358490956575466,77.25457468608396,19.483889732509706,1002.680670089231,245.78586746586055,1.305398692463431,0.09056053563048642,0.09559436290302095,0.04299519590197276,Medium
Motorcycle,Hybrid,5.717630364401468,2,260341,46.311421955179675,0.782881914295428,City,Moderate,36.8944535711027,41.4107606922672,10.263651287141752,1020.1591348446541,471.182782377432,1.1960816124897289,0.1507245540018845,0.06642800139127428,0.07546094280907584,High
Car,Petrol,5.219871931699442,14,199269,75.90593335422669,2.6112586287030224,Highway,Free flow,-2.754912414607543,78.59725518735307,1.7570615524449296,1030.6333837015231,415.3754803082901,0.17568273165296816,0.1181296878874067,0.0708620765663717,0.04358455410475149,High
Bus,Petrol,4.278916154111363,18,248738,64.3564535902479,1.5391498028950457,City,Free flow,34.53877253915471,38.78563471896105,0.994936448030983,1019.3454795490237,93.86239581008834,0.8805022366612805,0.19851166069519016,0.04252297075371003,0.0881460424946352,Low
Bus,Diesel,3.2039369172031575,23,88295,65.88635278292028,0.2103407112997835,Rural,Moderate,-3.7820889315918116,66.4068697450598,0.8387573944090332,995.0714305828221,436.5173171114597,1.170493102754544,0.14120083979453357,0.0771080151830288,0.05412942031343999,High
Motorcycle,Petrol,2.941180816239444,19,109903,29.825946953735517,2.2758369265555007,Highway,Moderate,22.53489931402312,56.74281394057725,7.780380815892607,982.0836076528849,117.38100226984629,0.5029442829317307,0.1502086593334754,0.06240621957091497,0.03898329000930636,Low
Bus,Electric,4.185062029184961,13,143770,62.58516393218179,3.730946462321568,Rural,Heavy,5.994298408666907,30.002466695650043,17.312347460863904,1034.5629878868015,128.6610509116195,0.28342532260123643,0.17014595050670345,0.024303138195499993,0.0810284241196153,Low
Bus,Diesel,3.636245720915909,7,96500,2.8313656635842133,4.458475579799938,Highway,Free flow,5.800118427349579,45.28782784562437,16.658331866743712,1002.0777619130756,83.90639593814677,1.6224641123514538,0.03709608427223912,0.02398523239404654,0.0611946638892019,Low
Bus,Electric,1.1238201505858052,4,162480,51.809249078991144,2.926420228415447,Highway,Heavy,39.91355500607326,83.036175927804,7.357727929168805,1028.3460751469852,266.6079921227405,1.8575388208770978,0.07982015823816224,0.0679084941414597,0.060745634195692864,Medium
Truck,Diesel,3.465013773605725,29,124628,68.71473878278981,3.61646061921223,City,Moderate,1.3021428896462055,91.27528081609347,15.488471697424835,1049.5717443123303,340.1101923077576,0.9502375127596605,0.10338317086355024,0.03449118121615945,0.07503122625022163,High
Car,Electric,4.993298809610765,18,219493,21.839474562493116,1.8203523543246618,Rural,Moderate,0.12800339672212857,20.52954290496872,15.044969140317377,1014.3887580268965,389.1719574513452,0.3545472350605562,0.039018257354972316,0.05895554278656799,0.0989133759903375,High
Truck,Diesel,3.1880473635041824,3,78845,30.787020749874166,2.4811908960846973,City,Free flow,19.46673745489818,45.62148098260016,9.659908882549878,977.8346194756289,62.02636948394229,0.900462032071307,0.0787628671175315,0.027319463864227442,0.04342775459412221,Low
Motorcycle,Petrol,1.0701742032821957,13,146205,26.34372237787433,3.648134282550146,Highway,Moderate,27.03761985142865,43.35055581536278,8.087753238270068,1036.5556606927837,130.0375983373242,0.6303395598808842,0.1402735751833009,0.04773773834898457,0.05800076717476741,Low
Bus,Electric,4.888646636796972,15,120853,8.466954631850903,3.638291136861472,Highway,Heavy,39.12522617617238,48.90152972082746,3.610972420300216,977.3673047577848,329.55021158359557,1.031953075194275,0.05759777444685698,0.08761952367838416,0.036654372460980696,High
Bus,Hybrid,1.847091667107067,19,204818,41.74287853681081,2.122631322847521,City,Heavy,25.07068871187304,97.6625667537555,5.575419748503374,976.0400968358794,286.5125840066768,0.11714715300428621,0.1014728742675037,0.07215752552435975,0.04491361662411668,Medium
Bus,Diesel,2.144828341417802,23,167198,117.47589197423274,2.7183367077916136,Highway,Moderate,18.093553312520473,51.87425131402299,6.773908722474613,957.393702169716,73.10925524903907,1.7472308812943054,0.03593737871050524,0.05386012350586539,0.01561119916486264,Low
Bus,Diesel,1.6564730378479386,5,33043,42.46564877563321,4.619276697754847,Rural,Moderate,10.456585887904382,83.00766881991817,16.25435679470517,957.8562697249846,470.9344737286517,0.21039670472820232,0.03167765523091533,0.05423363726813791,0.045880259364539114,High
Motorcycle,Electric,2.5171183373317874,22,53906,55.26439462043707,3.159988024716168,City,Heavy,19.75564044863332,66.3937073980884,11.059059398466584,1036.2321367918464,391.3296780732055,0.9167415980886813,0.0797880495838049,0.04486161576710212,0.02755827957133415,High
Truck,Diesel,4.735107829580902,24,11137,78.37047011476503,3.212873128432948,Highway,Heavy,20.041749837634583,10.719090171650269,4.018290538221216,973.0729515096098,211.45833704040663,1.3561654706295927,0.14811826713276097,0.06870107133500548,0.0647892324782588,Medium
Truck,Diesel,3.500806469420474,5,291494,77.81973014029286,3.9231014619268,City,Free flow,0.8855746932161885,69.56568010937791,1.9165522172662253,960.8688181523813,291.37925521483515,1.3371789778900443,0.10996370886666025,0.026951440253493192,0.01386654974769001,Medium
Truck,Diesel,1.8653826255837054,2,266842,113.98739760223489,0.5761144815798641,Highway,Free flow,23.560428076690165,64.7059164698411,9.933276551606738,985.2587993871351,218.41520010479877,0.6665933502045832,0.1293853823720059,0.0403446069404778,0.021595955499252553,Medium
Truck,Diesel,5.364716406390612,14,130119,102.90769684789502,2.614421458243638,Rural,Moderate,0.22118953322020474,75.84688946988624,13.326332029400414,1021.3544105958214,254.88018320396762,1.049184355964368,0.08657458454352666,0.07117054789240755,0.05835861198601047,Medium
Truck,Petrol,5.373825645747952,28,10165,95.27408245261827,4.79715868135491,Highway,Free flow,14.497741169767956,7.444852161513593,16.377672257222656,983.9631055632934,318.2828664108422,1.044119713322644,0.12138061683023166,0.07497757693258111,0.04685310440894475,High
Motorcycle,Diesel,5.327007810239236,2,131866,114.19526709339728,1.8083019608804944,Rural,Heavy,2.993475631495615,24.130755996297538,15.946293383085022,980.9280067159772,229.31033726038476,0.349399321636654,0.10197413356454257,0.08973729958399282,0.04678967682391383,Medium
Truck,Electric,2.0417402991840046,10,219787,27.691846257980593,1.4746307321104553,Rural,Heavy,5.640051186487552,76.92886897533585,16.483114370957267,998.8065729498835,329.3230170637491,0.8075816675970408,0.08549242204647785,0.03744492909292754,0.05873060310303332,High
Motorcycle,Diesel,3.1464445897411384,2,98893,74.04650335461511,3.006039828023788,Highway,Heavy,20.69385099980149,37.061597291038616,8.956946998692159,952.1200143620696,259.3160674554458,0.3266333168464307,0.014579267728987032,0.08674603547937354,0.030819853155529243,Medium
Car,Electric,5.921946211932551,27,292880,106.46361200665876,1.1055971228265171,City,Heavy,-6.775744263109987,91.08189568220749,17.31315015686945,999.1073472710541,345.76744359695977,0.20847019370765268,0.17062437444426912,0.08416489331927844,0.02297103799220057,High
Motorcycle,Diesel,4.81446487681195,9,233689,74.89657899337222,2.779725782618245,City,Heavy,-9.398259233788627,51.767040896773786,8.892165019485924,1049.0019022023635,167.99968316874273,0.20572686934113957,0.19093541495117722,0.010917111872256462,0.01776420008105252,Medium
Motorcycle,Diesel,0.941270590372911,17,16211,117.29045695282434,0.7782600542882029,City,Heavy,-3.4689995226178185,0.10271335695998252,3.3624258116950423,1029.93486004033,127.03644611916799,0.9264660454291322,0.11067806810230214,0.07053434922234125,0.08916372438201538,Low
Motorcycle,Petrol,1.1390638745545587,0,86665,12.042325668765482,2.898967303489528,City,Heavy,-1.5646510962751243,69.88359629245723,7.947570992785835,957.0491799161812,56.11202447647377,1.4862557404926386,0.09491136276542864,0.07903762265097708,0.07970804410907917,Low
Truck,Hybrid,3.2124431594241303,15,138449,52.71966033518404,3.0118959182258873,Rural,Moderate,-0.10635159771830338,51.34639712630222,6.800501549769022,1015.4822489859184,320.89106234303904,1.9706390513102996,0.15525878198612048,0.010356052680791544,0.04343451060122255,High
Bus,Diesel,5.527945070480113,15,139933,117.28354894903634,2.0920023950613142,Highway,Free flow,28.696553510723994,31.70943558487329,7.843536671387117,996.1112213139277,491.3515424619892,1.185318428936856,0.012440983909747412,0.05444494880424635,0.03478427713492932,High
Motorcycle,Diesel,3.601249349354114,26,158025,45.54816342839109,1.9137321271934427,Highway,Moderate,12.342898351893929,2.0440698403210056,13.172385261084532,1032.6248567199912,239.1742818172978,0.668748604355902,0.03631065849489208,0.09575770643841836,0.05672008058185059,Medium
Bus,Petrol,3.388625041778309,9,298945,88.74676501191652,1.2272913920022466,Highway,Moderate,13.496806692213607,19.874623242529832,13.138330336979017,959.8526215752249,145.68266397615764,0.4934975226506695,0.06273390157548608,0.09582556129308545,0.017635786148505972,Low
Bus,Diesel,1.3484632397744791,0,18277,3.6483481294379017,1.6546115391679717,City,Heavy,22.216708142777172,16.159391832740212,4.498030387646135,973.2728810951148,55.89901891045738,1.4201714684276956,0.025957089953853187,0.07664091375663327,0.09258082614273781,Low
Motorcycle,Petrol,4.215256544566329,3,129350,83.38045375563756,2.491729835956817,Rural,Heavy,26.45543842064238,58.28541444201629,6.318611378384043,1029.1141080296622,280.75277450138935,0.19837117330123835,0.018718349591485245,0.08484998394048766,0.061870270492308026,Medium
Truck,Petrol,5.074936435121172,2,289946,112.15520790330942,1.2382945051455052,City,Heavy,-9.824582522328198,76.95540205077394,11.907097938691013,1034.9199338060014,496.7170726124539,0.5983650837425625,0.18836664103258333,0.03767940246343875,0.09380260217083039,High
Motorcycle,Petrol,2.778184039039324,4,200886,45.924754222800324,3.9141723168593128,Highway,Moderate,32.83626679025848,23.460641681375595,1.6825692107301649,1002.931576662535,492.6989089587827,1.40824078679333,0.045085907533404794,0.05149588983094955,0.09510582602268536,High
Truck,Petrol,4.8331816248117025,11,259717,2.555980551231536,3.5451762066288586,Highway,Moderate,39.42174236370542,69.77231342275483,13.77328392433686,951.9697026971121,95.60877499329226,0.9455420260394014,0.12265164333017074,0.09957281785666189,0.05907536865716476,Low
Car,Electric,5.815278600284221,24,138572,3.349176527458062,1.3465293357299775,City,Moderate,-3.9096283880789144,89.98242585550062,3.577846105602669,1039.3715023204547,417.3831598541671,1.0504029539998683,0.1123618672615851,0.0826572369651928,0.05478774527252131,High
Bus,Diesel,1.8595855874639833,11,4015,107.04279668533069,0.4871758155077399,Highway,Free flow,22.554029182845177,62.15860213445481,17.014222749936977,988.2765226023976,127.99425136958426,1.9534152258140034,0.06437073438418475,0.014013794153253989,0.03725327568379808,Low
